stop_id,stop_name,type,location,in_lines,identifier,stop_description
195640,Amtsgerichsplatz,bus,"52.50685665976427, 13.295057483522156",['A10'],,
195641,Amtsgericht,strassenbahn,"52.50682617853116, 13.297391449613752",['75'],,
195642,Amtsgericht Charlottenburg,bus,"52.50571853839105, 13.295347400894903",['A21'],,
195643,Andreasstrasse,bus,"52.51797306914227, 13.432895480772247",['O30'],,
195644,Anhalter Bahnhof,s-bahn,"52.503055555556,13.381944444444","['KBS 106', 'KBS 105', 'KBS 104']",Q111324573,
195645,Anhalter Bahnhof,strassenbahn,"52.50453275122, 13.382326534592197",['88'],,
195646,Anhalter Bhf.,bus,"52.504693895352524, 13.381969502572149","['A24', 'A29']",,
195647,Antonplatz,strassenbahn,"52.5484803,13.4517416","['70', '74', '3', '72']",Q65548849,
195648,"Arnsalder Platz, Dimitroffstrasse",bus,"52.53375379232583, 13.438171369537619",['A9'],,
195649,Arnswalder Platz,strassenbahn,"52.5342216,13.4371245","['13', '4']",Q65707667,
195650,Aroserallee Ecke Reinickendorferstrasse,strassenbahn,"52.57498246454504, 13.352382539856182",['41'],,
195651,Asternplatz,bus,"52.44943428965909, 13.30387630211606",['A48'],,
195652,Attilaplatz,bus,"52.45590179888225, 13.376512495751076",['A25'],,
195653,Attilaplatz,strassenbahn,"52.455498340147045, 13.375619638525905","['95', '96']",,
195654,Augustenburger Platz,bus,"52.542186362228115, 13.34942313975666",['A16'],,
195655,Augustenburger Platz,strassenbahn,"52.54195473048106, 13.349004434392675",['23'],,
195656,"BVG-Bf. Lichtenberg, Siegfriedstrasse",strassenbahn,"52.5206411,13.4994454",['69'],Q66014798,
195657,"BVG-Bf. Lichtenberg, Siegfriestrasse",bus,"52.52004640241046, 13.499373630980266",['O30'],,
195658,Babelsberg,s-bahn,"52.3914,13.0928",['KBS 102'],Q801326,
195659,Badenschestrasse Ecke Berlinerstrasse,strassenbahn,"52.486641395734374, 13.327690760992157",['60'],,
195660,Badenschestrasse Ecke Bundeasallee,bus,"52.48615870557847, 13.331126508025347",['A25'],,
195661,Badenschestrasse Ecke Martin-Luther-Strasse,strassenbahn,"52.48560327173668, 13.345065127516245",['25'],,
195662,Badewiese Ecke Kladower Damm,bus,"52.47885441421296, 13.179170959997965","['A35', 'A34']",,
195663,Badstrasse Ecke Prinzenallee,strassenbahn,"52.5523069891351, 13.381468267243408",['23'],,
195664,Baerwaldstrasse Ecke Urbanstrasse,strassenbahn,"52.493899843231475, 13.403460093532933",['95'],,
195665,Bahnhof Friedrichstr. (Stadtbahn),u-bahn,"52.520111111111,13.388305555556",['C I'],Q3753274,
195666,Bahnhof Lichtenberg (Zentralfriedhof),u-bahn,"52.510556,13.496389",['E'],Q3831986,
195667,Bahnhof Tempelhof,strassenbahn,"52.46587999632718, 13.38561353594905",['98'],,
195668,Bahnhof Wedding,u-bahn,"52.5425,13.366111",['C I'],Q4018733,
195669,Bahnhofstrasse Ecke Königstrasse,bus,"52.419951974527734, 13.17530842784429",['A51'],,
195670,Bahnhofstrasse Ecke Lindenstrasse,bus,"52.45096281111, 13.572146868709519",['A27'],,
195671,Bahnhofstrasse Ecke Lindenstrasse,strassenbahn,"52.4505094,13.572684",['87'],Q66095701,
195672,"Bahnhofstrasse, Bhf. wannsee",bus,"52.42169058071068, 13.17890239355643",['A18'],,
195673,Baltenring,bus,"52.524249941537185, 13.599609519435084",['A49'],,
195674,Baselerstrasse,strassenbahn,"52.43778761993494, 13.295382291568542","['77', '78']",,
195675,Baumschulenstrasse,strassenbahn,"52.469081846595664, 13.491329912138305","['92', '91']",,
195676,Baumschulenstrasse Ecke Südostallee,bus,"52.46095841731415, 13.481191835004426",['A47'],,
195677,Baumschulenweg,s-bahn,"52.4675,13.489722","['KBS 103a', 'KBS 100a', 'KBS 103']",Q324336,
195678,"Baumschulenweg, Sonnenallee",strassenbahn,"52.46729434178432, 13.489094025693007",['95'],,
195679,Bayerischer Platz,u-bahn,"52.488333333333,13.340277777778",['B II'],Q668574,
195680,Beckerstrasse Ecke Rubensstrasse,strassenbahn,"52.46715058485194, 13.34420201780685",['66'],,
195681,"Beerwinkel, Wasserwerk",bus,"52.55122661682322, 13.165376030409284",['A5'],,
195682,Behring-Krankenhaus,bus,"52.42410894567823, 13.251764544509987",['A10'],,
195683,Bellevue,s-bahn,"52.52,13.348055555556","['KBS 102', 'KBS 101', 'KBS 103']",Q374018,
195684,Belziger Strasse Ecke Martin-Luther-Strasse,strassenbahn,"52.484605108660936, 13.345203000681114",['66'],,
195685,Benzolwerk,strassenbahn,"52.426414690299055, 13.546444409734137",['84'],,
195686,"Bergfelde, Karl-Marx-Strasse",bus,"52.665111405939506, 13.307446011435928",['AN'],,
195687,Berliner Strasse Ecke Wilhelmstrasse,bus,"52.43078277200043, 13.317517990126834",['A11'],,
195688,Berlinerstrasse Ecke Bernauerstrasse,bus,"52.576291888956334, 13.29470160184664",['A13'],,
195689,Berlinerstrasse Ecke Blissestrasse,strassenbahn,"52.48648462511159, 13.320423728961352",['44'],,
195690,Berlinerstrasse Ecke Bundesallee,bus,"52.48732454383587, 13.33099327646108",['A2'],,
195691,Berlinerstrasse Ecke Bundesallee,bus,"52.48734713753147, 13.330894817805682",['A25'],,
195692,Berlinerstrasse Ecke Teltower Damm,bus,"52.43505188210353, 13.260493583407289",['A48'],,
195693,Berlinerstrasse Ecke Thielallee,bus,"52.441890769452854, 13.282753127037218",['A10'],,
195694,Berlinerstrasse Ecke Uhlandstrasse,strassenbahn,"52.48648936437959, 13.322515759458744",['51'],,
195695,Berlinerstrasse/Alt-Tegel,bus,"52.5899612855956, 13.283282916503648","['A20', 'A14']",,
195696,Berlinickeplatz,strassenbahn,"52.466329675590764, 13.378144688199017",['95'],,
195697,Bernau (b Bln),s-bahn,"52.6763,13.5931",['KBS 106'],Q479789,
195698,Bernauer Str.,u-bahn,"52.5375,13.396666666667",['D'],Q689293,
195699,Bernauerstrasse Ecke Berlinerstrasse,strassenbahn,"52.57628303756777, 13.294731570510573","['41', '28', '29', '25']",,
1956100,Bernauerstrasse Ecke Wollinerstrasse,strassenbahn,"52.5399996,13.4020564","['24', '41', '2']",Q65719652,
1956101,Bersarinplatz,strassenbahn,"52.519215,13.4525257","['13', '4']",Q65706258,
1956102,Bersarinstr. (Frankfurter Tor),u-bahn,"52.515833333333,13.454166666667",['E'],Q568627,
1956103,Betriebsbahnhof Rummelsburg,s-bahn,"52.4939,13.4978",['KBS 102'],Q829009,
1956104,Betriebsbahnhof Schöneweide,s-bahn,"52.44676,13.52391","['KBS 100a', 'KBS 103']",Q4526101,
1956105,Beusselstr.,s-bahn,"52.534444444444,13.329166666667","['KBS 100', 'KBS 103a']",Q323219,
1956106,Bhf. Ahrensfelde,bus,"52.571313719653176, 13.566341546222308",['A46'],,
1956107,Bhf. Alexanderplatz,bus,"52.521287385126946, 13.413242035902146",['A9'],,
1956108,Bhf. Botanischer Garten,strassenbahn,"52.44730098506532, 13.3083006582632","['77', '78']",,
1956109,Bhf. Buckower Chaussee,bus,"52.41109589500145, 13.382466497921738",['A52'],,
1956110,Bhf. Eichbornstrasse,bus,"52.57760143817809, 13.31554154716","['A21', 'A15']",,
1956111,Bhf. Frohnau,bus,"52.63311782571585, 13.28947655939645","['A12', 'A15', 'A12S']",,
1956112,Bhf. Gesundbrunnen,strassenbahn,"52.54913505997412, 13.38715173368261","['36', '28', '29', '24']",,
1956113,Bhf. Grunewald,bus,"52.488010147803465, 13.26315524644143",['A17'],,
1956114,Bhf. Grünau,strassenbahn,"52.413493,13.5746802",['86'],Q62470512,
1956115,Bhf. Halensee,bus,"52.496865585452014, 13.289557340809273","['A19', 'A4', 'A29', 'A10']",,
1956116,Bhf. Heerstrasse,strassenbahn,"52.50857975740797, 13.258353900023156",['75'],,
1956117,Bhf. Heiligensee,bus,"52.625151238346696, 13.229659068045944",['A14'],,
1956118,Bhf. Hermannstrasse,strassenbahn,"52.4676866643192, 13.431210901516543",['27'],,
1956119,Bhf. Hermsdorf,bus,"52.61953939324446, 13.30416069232153",['A15'],,
1956120,Bhf. Hohen Neuendorf,bus,"52.66955559285079, 13.286994683662725",['AN'],,
1956121,Bhf. Hohenzollerndamm,bus,"52.48832716566947, 13.301436926268025","['A21', 'A50']",,
1956122,Bhf. Jannowitzbrücke,strassenbahn,"52.51476676652865, 13.417918697531025","['11', '64']",,
1956123,Bhf. Jungfernheide,bus,"52.530138785889896, 13.296018817180764",['A21'],,
1956124,Bhf. Jungfernheide,strassenbahn,"52.53103413649224, 13.300559481238167","['35', '55']",,
1956125,Bhf. Lichtefelde-Ost,strassenbahn,"52.428826211846044, 13.328680809875795",['96'],,
1956126,Bhf. Lichtenberg,bus,"52.5112875601879, 13.499591119128855","['A37', 'O37', 'O30']",,
1956127,Bhf. Lichtenberg,strassenbahn,"52.5123603,13.4977547",['69'],Q66013733,
1956128,Bhf. Lichtenrade,strassenbahn,"52.38669305818232, 13.39694576786419",['99'],,
1956129,Bhf. Lichterfelde-Ost,bus,"52.42911680950547, 13.329847267881705",['A11'],,
1956130,Bhf. Lichterfelde-Ost,strassenbahn,"52.4289149405705, 13.329002919186095",['73'],,
1956131,Bhf. Lichterfelde-West,bus,"52.44397675869793, 13.295628699942629",['A11'],,
1956132,Bhf. Lichterfelde-West,strassenbahn,"52.442695165817675, 13.297046489476738","['77', '78']",,
1956133,Bhf. Mariendorf,bus,"52.446757741789085, 13.360550212856184",['A33 (Obus)'],,
1956134,Bhf. Mariendorf,strassenbahn,"52.447078310256, 13.361439800164863",['96'],,
1956135,Bhf. Marienfelde,bus,"52.42342246533686, 13.374664175181172",['A32 (Obus)'],,
1956136,Bhf. Marienfelde,strassenbahn,"52.42613307832105, 13.375057660174704",['15'],,
1956137,Bhf. Nikolassee,bus,"52.43378197004219, 13.193152057415048",['A3'],,
1956138,Bhf. Papestrasse,strassenbahn,"52.474088737380455, 13.363804736501839",['60'],,
1956139,Bhf. Pulitzstrasse,bus,"52.53623559129739, 13.343725255116645",['A16'],,
1956140,Bhf. Rosenthal,strassenbahn,"52.598664,13.3726652",['22'],Q65364041,
1956141,Bhf. Schulzendorf,bus,"52.61386001623567, 13.245879660333635",['A14'],,
1956142,Bhf. Schöneweide,bus,"52.45374952013775, 13.510200397684477",['A47'],,
1956143,Bhf. Schöneweide,strassenbahn,"52.45640818289644, 13.509916574756422",['69'],,
1956144,Bhf. Sonnenallee,strassenbahn,"52.47414312526527, 13.455499525035636","['15', '94', '95']",,
1956145,Bhf. Spandau,bus,"52.53480116953711, 13.199406530019054",['A31'],,
1956146,Bhf. Spandau,strassenbahn,"52.53469533777715, 13.199489615484376",['54'],,
1956147,Bhf. Spandau-West,bus,"52.53497194201396, 13.198460334945361",['A5'],,
1956148,"Bhf. Stalineallee, Gürtelstrasse",strassenbahn,"52.51351239359716, 13.47709676710546",['3'],,
1956149,Bhf. Steglitz,bus,"52.4567389564548, 13.32114701824465",['A33 (Obus)'],,
1956150,Bhf. Steglitz,strassenbahn,"52.45628485348418, 13.322383851748043","['44', '40']",,
1956151,Bhf. Südende,bus,"52.44906892859584, 13.354097834514832",['A33 (Obus)'],,
1956152,Bhf. Tegel,bus,"52.58863500559534, 13.28998515086127","['A13', 'A20']",,
1956153,Bhf. Tempelhof,strassenbahn,"52.470773327648985, 13.385638027802058",['99'],,
1956154,Bhf. Waidmannslust,bus,"52.60711750606285, 13.32022370793147",['A20'],,
1956155,Bhf. Wannsee,bus,"52.42151302311533, 13.17810256503659","['A6', 'A51', 'A3']",,
1956156,Bhf. Warschauer Brücke,strassenbahn,"52.5080429,13.4505973","['4', '3']",Q65706190,
1956157,Bhf. Wilhelmsruh,strassenbahn,"52.581085096062374, 13.3634387891469",['36'],,
1956158,Bhf. Wittenau,bus,"52.59721246906266, 13.332631469768408",['A15'],,
1956159,"Bhf. Wittenau, Nordbahn, Cyclopstrasse",strassenbahn,"52.597638124029146, 13.332456251456765",['68'],,
1956160,Bhf. Witzleben,bus,"52.50645623658754, 13.282727805906516",['A10'],,
1956161,Bhf. Wollankstrasse,strassenbahn,"52.56476177190086, 13.393786862899335","['23', '24']",,
1956162,Bhf. Yorckstrasse,bus,"52.49297747613118, 13.369530914840707",['A19'],,
1956163,Bhf. Zehlendorf,bus,"52.43121177777893, 13.259164408129196","['A1', 'A3E', 'A10']",,
1956164,Bhf. Zehlendorf-West,bus,"52.43749073325525, 13.232184039572378",['A3'],,
1956165,Bhf. Zoo,bus,"52.506232782829265, 13.332362081097921","['A2', 'A25']",,
1956166,Bhf. Zoo,strassenbahn,"52.50719345524868, 13.332629878993917","['6', '51', '25', '2', '55', '77', '78', '54']",,
1956167,"Bhf. Zoo, Kantstrasse",strassenbahn,"52.50540350310839, 13.330367559360592",['75'],,
1956168,Biesdorf,s-bahn,"52.5131,13.5554",['KBS 101'],Q4892357,
1956169,Birkbuschstrasse Ecke Siemensstrasse,strassenbahn,"52.442440684586664, 13.332088961364885",['44'],,
1956170,Birkenstrasse Ecke Pulitzstrasse,strassenbahn,"52.53191761456842, 13.34299173910032",['23'],,
1956171,Birkenwerder,s-bahn,"52.6885,13.2888",['KBS 104'],Q2343634,
1956172,Birkholzer Weg,bus,"52.57869319879437, 13.519763145415514",['A39'],,
1956173,Bismarckplatz,bus,"52.492064537089135, 13.28493897027407",['A29'],,
1956174,Bismarckstrasse Ecke Beckerstrasse,bus,"52.466645214180495, 13.338512379680626",['A25'],,
1956175,Bismarckstrasse Ecke Leibnizstrasse,bus,"52.51215118510006, 13.31478565667606",['A1'],,
1956176,Bismarckstrasse Ecke Wilhelmstrasse,bus,"52.42818043799337, 13.325162624362573",['A11'],,
1956177,Bismarckstrasse Ecke Wilhelmstrasse,strassenbahn,"52.42583357480061, 13.316822713171266",['96'],,
1956178,Björnsonstrasse,strassenbahn,"52.5544232,13.4030585",['3'],Q65920495,
1956179,Blankenburg,s-bahn,"52.5915,13.4435","['KBS 106', 'KBS 100b']",Q800469,
1956180,"Blankenburg, Bahnhofstrasse",bus,"52.591380472079955, 13.453512267562314",['A42'],,
1956181,Blankenfelde (Kr. Zossen),s-bahn,"52.3376,13.4158",['KBS 105'],Q111311372,
1956182,"Blankenfelde, Hauptstrasse",bus,"52.63002534735451, 13.38262328371393",['A7'],,
1956183,Blissestrasse Ecke Berlinerstrasse,strassenbahn,"52.48649403940226, 13.320421770976779",['60'],,
1956184,Boddinstr.,u-bahn,"52.48,13.425277777778",['D'],Q819495,
1956185,"Bohnsdorf, Kirche",bus,"52.39948771402893, 13.555574431978044",['A36'],,
1956186,"Bohnsdorf, Waldstrasse",bus,"52.389397192754984, 13.570666562153916",['A38'],,
1956187,Borgsdorf,s-bahn,"52.7155,13.2764",['KBS 104'],Q4093486,
1956188,Bornholmer Str.,s-bahn,"52.554287,13.397985","['KBS 106', 'KBS 105', 'KBS 104']",Q32662318,
1956189,Borsigwalder Weg Ecke Conradstrasse,bus,"52.58481416731561, 13.297935793851755",['A15'],,
1956190,Botanischer Garten,bus,"52.458598799471524, 13.303436055459807",['A1'],,
1956191,Botanischer Garten,s-bahn,"52.44806,13.30722",['KBS 104'],Q800498,
1956192,Boxhagener Strasse,strassenbahn,"52.50705770251508, 13.468302201729777","['13', '3']",,
1956193,Brauerei,strassenbahn,"52.44699265840037, 13.624251999339991","['84', '87']",,
1956194,"Breite Strasse, Pankow, Rathaus",strassenbahn,"52.5694816,13.4038045",['22'],Q65055060,
1956195,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878","['A1', 'A32 (Obus)', 'A16']",,
1956196,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",['A II'],Q571339,
1956197,Breitestrasse Ecke Charlottenstrasse,bus,"52.53614645525182, 13.204413686344584",['A31'],,
1956198,"Breitestrasse, Pankow, Rathaus",strassenbahn,"52.5694816,13.4038045",['46'],Q65055060,
1956199,Breitscheidplatz,bus,"52.504438063129996, 13.33564615707506","['A19', 'A29']",,
1956200,Britzer Damm Ecke Blaschkoallee,strassenbahn,"52.4526338354554, 13.438571852960825",['6'],,
1956201,Britzer Damm Ecke Tempelhofer Weg,bus,"52.44894113315902, 13.436220481040927",['A25'],,
1956202,Britzer Strasse,strassenbahn,"52.45407075126685, 13.51932686914549",['92'],,
1956203,Brixplatz,bus,"52.51907944117457, 13.25699370576959",['A4'],,
1956204,Brunnen Ecke Invalidenstrasse,strassenbahn,"52.5324542,13.3974236","['1', '11']",Q65691740,
1956205,Brunnenstrasse Ecke Bernauerstrasse,strassenbahn,"52.5380716,13.3954653","['41', '24']",Q65720089,
1956206,Brunsbütteler Damm Ecke Klosterstrasse,bus,"52.53290711065629, 13.198465586490917",['A31'],,
1956207,Brückenallee Ecke Altonaerstrasse,bus,"52.51683079236027, 13.344675037924292",['A24'],,
1956208,"Brückenstrasse, Bhf. Schöneweide",strassenbahn,"52.45637439548328, 13.509945288270968",['87'],,
1956209,Buch,s-bahn,"52.6359,13.4917",['KBS 106'],Q4892359,
1956210,"Buch, Zepernicker Strasse",bus,"52.64161725444106, 13.515575706154056",['A42'],,
1956211,Buchholz,strassenbahn,"52.619072064369824, 13.393383358408967",['49'],,
1956212,"Buckow, Alt-Buckow",strassenbahn,"52.423668878489224, 13.436627633953467",['27'],,
1956213,Buckower Ch.,s-bahn,"52.4103,13.3829",['KBS 105'],Q800499,
1956214,Buckower Damm Ecke Alt-Buckow,bus,"52.42364382786418, 13.436660506458884",['A52'],,
1956215,Bulgarische Strasse,strassenbahn,"52.48142358933512, 13.473067363351124","['92', '87']",,
1956216,Bulgarischestrasse Ecke Köpenicker Landstrasse,strassenbahn,"52.48145143387759, 13.473096322596954",['91'],,
1956217,Bundesallee,bus,"52.46493052962428, 13.32853185257923",['A17'],,
1956218,Bundesallee,strassenbahn,"52.4649035990206, 13.328399625987563",['74'],,
1956219,Bundesallee Ecke Badensche Strasse,bus,"52.48613795045858, 13.33110029774997",['A4'],,
1956220,Bundesallee Ecke Berliner Strasse,strassenbahn,"52.48733630342845, 13.331014163134173","['77', '3', '60', '78']",,
1956221,"Bundesallee, Titaniapalast",bus,"52.4648492937768, 13.328387113884073",['A48'],,
1956222,Bundesplatz,bus,"52.478678991134835, 13.32860278411238","['A2', 'A16']",,
1956223,Bundesplatz,strassenbahn,"52.4777799057296, 13.328566193541166","['77', '44', '78']",,
1956224,Buschallee Ecke Klement-Gottwald-Allee,strassenbahn,"52.5537598,13.4691966",['70'],Q65546661,
1956225,Buschkrug,strassenbahn,"52.452470895695484, 13.450748195174354","['47', '6']",,
1956226,Bülowstr.,u-bahn,"52.497552777778,13.363419444444",['A I'],Q374881,
1956227,Bülowstrasse,strassenbahn,"52.497813344481855, 13.362040057608386",['74'],,
1956228,Bülowstrasse Ecke Potsdamerstrasse,bus,"52.49780909063729, 13.362045681344197",['A48'],,
1956229,Bülowstrasse Ecke Potsdamerstrasse,strassenbahn,"52.49781509487618, 13.362026328869662",['88'],,
1956230,Bürknersfelde,bus,"52.538889807153126, 13.534159376784622","['O41', 'O37', 'A43']",,
1956231,Bütowerstrasse,strassenbahn,"52.486103,13.603983",['83'],Q66364552,
1956232,Canovastrasse (Krankenhaus),strassenbahn,"52.4631967931949, 13.344688692199414",['66'],,
1956233,Ceciliengärten,strassenbahn,"52.475079473741275, 13.343064768876424",['66'],,
1956234,Cecilienstrasse,bus,"52.52908780357339, 13.565850348404304",['O37'],,
1956235,Charlottenburg,s-bahn,"52.504722222222,13.303333333333","['KBS 102', 'KBS 101', 'KBS 103']",Q111326217,
1956236,Charlottenstrasse Ecke Taubenstrasse,strassenbahn,"52.513122303707654, 13.391373467504213","['74', '72']",,
1956237,Chausseehaus,bus,"52.430090871325774, 13.614694292071622",['A27'],,
1956238,Chemische Fabrik,strassenbahn,"52.42696432509712, 13.573540465650169",['86'],,
1956239,Chemnitzer Ecke Ulmenstrasse,bus,"52.48730504728054, 13.5749460378103",['A8'],,
1956240,Chemnitzer Strasse,bus,"52.5051288553116, 13.581585054064426",['A27'],,
1956241,Clara-Zetkin-Strasse Ecke Neue Wilhelmstrasse,strassenbahn,"52.518183487912616, 13.38042348165456",['70'],,
1956242,Clayallee Ecke Teltower Damm,bus,"52.435050499187106, 13.260433006441355",['A10'],,
1956243,Colomierstrasse,bus,"52.42928675585897, 13.164090298875724",['A51'],,
1956244,Corrensplatz,bus,"52.446014012041694, 13.284264679815902","['A11', 'A10']",,
1956245,Cyclopstrasse Ecke Hermsdorferstrasse,bus,"52.60209919870515, 13.324826857059096","['A12', 'A12S']",,
1956246,Cäcilienstrasse,bus,"52.529646990986734, 13.558004345591469",['A37'],,
1956247,"Dahlem, Clayallee",strassenbahn,"52.45975923254636, 13.274628659008574",['40'],,
1956248,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444",['A II'],Q668585,
1956249,Dahlewitz,s-bahn,"52.326389,13.419722",['KBS 105'],Q5208886,
1956250,Daimlerstrasse,strassenbahn,"52.423949959899865, 13.380145054879522",['15'],,
1956251,Daimlerstrasse Ecke Birnhornweg,strassenbahn,"52.42214076766627, 13.384616153471871",['98'],,
1956252,Dammweg,strassenbahn,"52.47070358256429, 13.46392233215299",['15'],,
1956253,Dammweg Ecke Sonnenallee,strassenbahn,"52.4702891791955, 13.464619670250386",['94'],,
1956254,Dankmarsteig,bus,"52.412460454887416, 13.528705230313825",['A23'],,
1956255,Detmolder Strasse Ecke Blissestrasse,bus,"52.47876002753526, 13.320303638716377",['A1'],,
1956256,Deutsches Opernhaus (Bismarckstr.),u-bahn,"52.511944444444,13.310555555556","['A III', 'A I']",Q869501,
1956257,Dimitroffstr.,u-bahn,"52.541666666667,13.412222222222",['A I'],Q571382,
1956258,Dimitroffstrasse,bus,"52.52644944679887, 13.447574773361476",['O41'],,
1956259,Dimitroffstrasse Ecke Greifswalderstrasse,bus,"52.53619274354974, 13.433066383288713",['O30'],,
1956260,Dimitroffstrasse Ecke Greifswalderstrasse,strassenbahn,"52.53616928671014, 13.433023161244224",['74'],,
1956261,Dimitroffstrasse Ecke Prenzlauer Allee,strassenbahn,"52.539226902813354, 13.424209201692193","['71', '72']",,
1956262,Dingelstädter Strasse,bus,"52.53587676296107, 13.522058626010088",['O41'],,
1956263,Dingelstädterstrasse,bus,"52.53583260072521, 13.522029544772353",['A41'],,
1956264,Dominicusstrasse,strassenbahn,"52.48182811502358, 13.348369024265194",['74'],,
